Gene,avg_log2FC,p_val,p_val_adj,neg_log10_p_adj,pct.1,pct.2,Class,Labelled
Slc16a1,-0.255973230812526,0.000638612666516851,1,0,0.056,0.082,NS,FALSE
Gadd45gip1,-0.438799541135876,0.000639586914928445,1,0,0.031,0.051,NS,FALSE
Gm41611,-2.1585069900127,0.000639856851397083,1,0,0.002,0.01,log2FC_only,FALSE
Mark3,-0.272204852552581,0.000642206627449055,1,0,0.111,0.146,NS,FALSE
Edem2,0.792196476115163,0.000643388863213196,1,0,0.138,0.112,NS,FALSE
Creb3l2,0.844631986583794,0.000643848317800078,1,0,0.048,0.03,NS,FALSE
Ncbp1,-0.195244857879385,0.000643961571391859,1,0,0.107,0.143,NS,FALSE
Rwdd3,-1.63091276343828,0.000645020727171798,1,0,0.002,0.01,log2FC_only,FALSE
Nme7,-0.528418649883627,0.000646111798763202,1,0,0.018,0.035,NS,FALSE
Lig4,-0.456455547898554,0.000647086034095415,1,0,0.031,0.051,NS,FALSE
Fam3a,-0.147572067071419,0.000648426628801234,1,0,0.066,0.095,NS,FALSE
Zfp809,-0.295451058857402,0.00065036784039169,1,0,0.054,0.08,NS,FALSE
Rnf214,-0.245030700685288,0.000654261827921259,1,0,0.078,0.107,NS,FALSE
ENSMUSG00000121093,-0.233402118502686,0.000656538546389924,1,0,0.05,0.075,NS,FALSE
Wnk2,1.42085008226697,0.000657470519352735,1,0,0.024,0.012,log2FC_only,FALSE
Tmem259,-0.408725691230774,0.000659716295499346,1,0,0.048,0.072,NS,FALSE
Srebf1,-0.333131914474101,0.000661452938021118,1,0,0.053,0.078,NS,FALSE
Lrp1,0.347365341838456,0.000662013652543225,1,0,0.498,0.495,NS,FALSE
Man2c1os,-1.2777349978311,0.000662063563456795,1,0,0.003,0.012,log2FC_only,FALSE
Nfia,-0.541069133836074,0.00066248824104873,1,0,0.031,0.051,NS,FALSE
Rell1,0.766056007586235,0.000665226654493038,1,0,0.107,0.082,NS,FALSE
Ccdc186,-0.232701200615322,0.000665262666295612,1,0,0.081,0.112,NS,FALSE
Nubp1,-0.131911332517118,0.000668630595721245,1,0,0.081,0.113,NS,FALSE
Bicd2,-0.321223015281454,0.000671776077638176,1,0,0.078,0.108,NS,FALSE
Slc4a1ap,-0.110033326959746,0.000672549014831336,1,0,0.114,0.151,NS,FALSE
Sptlc2,0.385373330707133,0.000672762982983409,1,0,0.399,0.385,NS,FALSE
Zbtb37,-0.652395415835917,0.000674886717743612,1,0,0.016,0.031,NS,FALSE
Smim26,-0.559031186136575,0.000677555255603303,1,0,0.041,0.064,NS,FALSE
Fbxl14,-0.472680492868965,0.000677714116968654,1,0,0.045,0.068,NS,FALSE
Pced1a,-0.733694955494062,0.000685291240057615,1,0,0.016,0.031,NS,FALSE
Garin1a,1.71736239751347,0.000687347024887179,1,0,0.012,0.005,log2FC_only,FALSE
Vrk3,-0.132995480260937,0.000689381298427728,1,0,0.088,0.121,NS,FALSE
Ago1,-0.238984027610242,0.000689872823172862,1,0,0.087,0.119,NS,FALSE
Fam193a,-0.123520831116943,0.000690125745691808,1,0,0.153,0.196,NS,FALSE
Alkbh7,-0.489604097642484,0.000694252394582636,1,0,0.03,0.049,NS,FALSE
Mpv17,-0.276540562038519,0.000697282310574705,1,0,0.076,0.106,NS,FALSE
Zxdb,-0.571065724020456,0.000699428865263004,1,0,0.016,0.032,NS,FALSE
Mphosph9,-0.790258532496538,0.000701102025823538,1,0,0.013,0.027,NS,FALSE
Puf60,-0.158604292491266,0.000701881086236902,1,0,0.176,0.221,NS,FALSE
Ip6k2,-0.189413471901669,0.000705925875111801,1,0,0.054,0.08,NS,FALSE
Rtl8a,-0.398270211442138,0.000706638118130952,1,0,0.055,0.08,NS,FALSE
Ube2cbp,-1.45011383188958,0.00070725768367791,1,0,0.004,0.014,log2FC_only,FALSE
2210016L21Rik,-0.196587389255541,0.000714707721454481,1,0,0.108,0.143,NS,FALSE
Phlpp2,-0.701216124712429,0.000718481515627725,1,0,0.014,0.029,NS,FALSE
Trp53bp2,-0.367205691524344,0.000719189723454825,1,0,0.04,0.063,NS,FALSE
Nbas,-0.467379755389163,0.000722300706981309,1,0,0.052,0.077,NS,FALSE
Bola3,-0.106250422013683,0.000725725410832144,1,0,0.194,0.241,NS,FALSE
Tfpt,-0.396498055438117,0.000726348256821161,1,0,0.037,0.059,NS,FALSE
Tmem205,-0.243281881767128,0.000728570403048125,1,0,0.06,0.087,NS,FALSE
Zfp629,-1.09643248492939,0.000729239190941148,1,0,0.014,0.029,log2FC_only,FALSE
ENSMUSG00000120303,1.07888607657129,0.000729672721364273,1,0,0.04,0.024,log2FC_only,FALSE
Klrk1,-0.750096659657883,0.000731097824066109,1,0,0.009,0.022,NS,FALSE
Ggct,-0.28699696532531,0.000731171972810412,1,0,0.037,0.059,NS,FALSE
Tmem161a,-0.370904463452758,0.00073125855831563,1,0,0.074,0.103,NS,FALSE
Mrps7,-0.351799901762421,0.000736231372697359,1,0,0.076,0.105,NS,FALSE
Rc3h2,-0.186089799753406,0.000736406125047228,1,0,0.098,0.132,NS,FALSE
Xpo7,-0.169446709181131,0.000738733335228805,1,0,0.137,0.177,NS,FALSE
Mrps12,-0.265112353231619,0.000739581422185967,1,0,0.101,0.134,NS,FALSE
2310058D17Rik,-0.989662146705616,0.000747026544555517,1,0,0.007,0.019,NS,FALSE
Nop2,-0.229370782536069,0.000747178289671193,1,0,0.046,0.07,NS,FALSE
Rnf217,-0.281548286675485,0.000747461152594403,1,0,0.065,0.092,NS,FALSE
Socs6,0.63334441903721,0.000749543685473831,1,0,0.142,0.115,NS,FALSE
Arhgap1,-0.177266560653057,0.000752437366692008,1,0,0.111,0.147,NS,FALSE
Akap7,-0.267068210872427,0.000755193646322578,1,0,0.082,0.113,NS,FALSE
Rbm15b,-0.385739742578138,0.000758168561861806,1,0,0.027,0.046,NS,FALSE
Gm2245,-0.408633095542436,0.00076092487341801,1,0,0.03,0.049,NS,FALSE
Cyb561d2,-0.443399810125966,0.000768334933770159,1,0,0.034,0.055,NS,FALSE
Dhodh,-0.649823143942444,0.000768494358183508,1,0,0.024,0.042,NS,FALSE
Aamdc,-0.629325762475547,0.000769686041845347,1,0,0.023,0.04,NS,FALSE
Kash5,-2.00661649859689,0.000770621820346187,1,0,0.002,0.01,log2FC_only,FALSE
Slc39a12,-1.60728147258802,0.000772877390626767,1,0,0.005,0.015,log2FC_only,FALSE
2610037D02Rik,-0.52029391532822,0.000778918348731344,1,0,0.031,0.051,NS,FALSE
P2ry12,-1.13656897906407,0.000779526750003544,1,0,0.009,0.021,log2FC_only,FALSE
Anp32b,0.307975416606123,0.000780999285654266,1,0,0.561,0.575,NS,FALSE
Cers2,0.287916412054275,0.000783365793445147,1,0,0.587,0.6,NS,FALSE
Tsacc,-2.11049435729395,0.000783987789560903,1,0,0.002,0.011,log2FC_only,FALSE
Bckdha,-0.847042663545103,0.000784142579728573,1,0,0.02,0.036,NS,FALSE
Mrnip,1.42955022444457,0.000784365284733541,1,0,0.019,0.009,log2FC_only,FALSE
Trim14,-0.10610919778806,0.000784709251139951,1,0,0.205,0.254,NS,FALSE
Klf2,-0.182048714232552,0.000786107089516773,1,0,0.125,0.162,NS,FALSE
Rffl,1.01482784540432,0.000787138202806491,1,0,0.053,0.035,log2FC_only,FALSE
Mlycd,-0.985760599330719,0.000788431640544596,1,0,0.011,0.024,NS,FALSE
Tnrc18,-0.196715205856429,0.000788586558646078,1,0,0.114,0.15,NS,FALSE
C2cd3,-0.563272763506952,0.000789678886188003,1,0,0.021,0.038,NS,FALSE
Gm36199,1.72677938572957,0.000790563230029367,1,0,0.013,0.005,log2FC_only,FALSE
Cblb,-0.119978810254768,0.000790574416698899,1,0,0.167,0.212,NS,FALSE
Abhd3,-1.41719565300116,0.000790824644584914,1,0,0.003,0.012,log2FC_only,FALSE
Rrp9,-0.634387529151375,0.000801306172961593,1,0,0.034,0.055,NS,FALSE
Gins4,-0.276506040692385,0.000802160691424076,1,0,0.061,0.088,NS,FALSE
Wtap,-0.184530086121517,0.000804069133709339,1,0,0.201,0.248,NS,FALSE
Ppp1r12c,-0.107267581734439,0.000804732620598881,1,0,0.224,0.276,NS,FALSE
Pafah1b3,-0.520028293146957,0.000806267660574397,1,0,0.05,0.074,NS,FALSE
Xpo5,-0.333882135054316,0.000806657981644583,1,0,0.031,0.051,NS,FALSE
Lats1,-0.260522694827523,0.00080889365901724,1,0,0.097,0.129,NS,FALSE
Hhex,-0.191539822126142,0.000809090264382274,1,0,0.089,0.121,NS,FALSE
Hlcs,-0.499164778046258,0.00083283219453902,1,0,0.023,0.04,NS,FALSE
Pin4,-0.28576667975985,0.000833696526720827,1,0,0.065,0.092,NS,FALSE
Brf1,-0.169916300456862,0.000834007696942114,1,0,0.04,0.062,NS,FALSE
Pcf11,0.681871122974849,0.000834671623656974,1,0,0.162,0.136,NS,FALSE
Uqcc2,-0.242973952445449,0.000835664606778369,1,0,0.103,0.136,NS,FALSE
Lsm7,-0.277175286091668,0.000838609142119582,1,0,0.093,0.125,NS,FALSE
Dnajc14,-0.149390524433526,0.000839013523919197,1,0,0.103,0.138,NS,FALSE
Wipi2,-0.388430335153918,0.000841708546986831,1,0,0.051,0.075,NS,FALSE
Zfp64,-0.324392495912716,0.000841827786734026,1,0,0.038,0.059,NS,FALSE
Col4a4,-0.775432705339803,0.000847656219697905,1,0,0.011,0.024,NS,FALSE
Tmem115,-0.43660360880583,0.000847689955536186,1,0,0.035,0.056,NS,FALSE
Ttc28,-0.848146370863428,0.000848063094368109,1,0,0.016,0.031,NS,FALSE
Lrif1,-0.143132059956831,0.000850303592329291,1,0,0.076,0.105,NS,FALSE
Ocrl,-0.276311667835689,0.000852975807601387,1,0,0.117,0.153,NS,FALSE
Shld2,-0.490537064630395,0.000854123233848313,1,0,0.03,0.049,NS,FALSE
Cmpk2,1.22354126213139,0.000857227060423519,1,0,0.045,0.069,log2FC_only,FALSE
Snx11,-0.421590441754358,0.000857577003256076,1,0,0.049,0.072,NS,FALSE
Oas1g,0.913452628420572,0.00085999870133272,1,0,0.033,0.019,NS,FALSE
Thap1,-0.392978292077516,0.00086157708086535,1,0,0.024,0.042,NS,FALSE
Phf21a,-0.128157331065771,0.000862193052567677,1,0,0.176,0.223,NS,FALSE
Wapl,-0.116005724550893,0.000863908157589456,1,0,0.285,0.345,NS,FALSE
Clock,-0.104788596092526,0.000865063093434576,1,0,0.115,0.151,NS,FALSE
Rai14,0.91532504678696,0.000865259060565609,1,0,0.084,0.063,NS,FALSE
Lyrm2,-0.380743389302137,0.000867711739031709,1,0,0.065,0.092,NS,FALSE
C1galt1,-0.124081430112922,0.000868618909728201,1,0,0.113,0.148,NS,FALSE
Stx11,0.979133168646151,0.000869999447899643,1,0,0.06,0.041,NS,FALSE
Polr3d,-0.326490570117302,0.000872590617679852,1,0,0.034,0.055,NS,FALSE
Alg10b,-0.275242480097115,0.00087449290095459,1,0,0.096,0.128,NS,FALSE
Arrdc4,0.70270645850531,0.000874637955084056,1,0,0.145,0.12,NS,FALSE
Slc7a8,0.254473974267794,0.000884458534149148,1,0,0.592,0.602,NS,FALSE
Cradd,-0.654662927611375,0.00088449011505798,1,0,0.023,0.04,NS,FALSE
Atxn7l1,0.497080616111203,0.000885569842710198,1,0,0.171,0.143,NS,FALSE
Josd2,-0.455695349943188,0.000891994688844352,1,0,0.039,0.061,NS,FALSE
Tbc1d9b,-0.173848102285701,0.000894159516112804,1,0,0.146,0.186,NS,FALSE
Hoxb4,-0.419424913238086,0.000896244689662205,1,0,0.024,0.042,NS,FALSE
Tcirg1,0.371687006586139,0.000896885207306644,1,0,0.426,0.42,NS,FALSE
Ddx28,-0.285472824280177,0.000898256794159161,1,0,0.05,0.074,NS,FALSE
Bad,-0.193915759626949,0.000900622466750141,1,0,0.081,0.112,NS,FALSE
Arfgap2,-0.102148742279079,0.000901583883627968,1,0,0.134,0.174,NS,FALSE
Pfas,-0.491081048277009,0.000905937896076483,1,0,0.028,0.047,NS,FALSE
Sbno2,-0.157743775988273,0.000906278762501256,1,0,0.203,0.252,NS,FALSE
Pdss1,-0.530946305357894,0.00090981513511775,1,0,0.024,0.042,NS,FALSE
Itfg1,-0.157437383648661,0.000912282019951935,1,0,0.177,0.222,NS,FALSE
Gas2l1,-0.262129497068651,0.000912619083857584,1,0,0.072,0.1,NS,FALSE
Mrpl40,-0.275556404634437,0.000913976865333335,1,0,0.094,0.126,NS,FALSE
Abcc1,0.515387391242146,0.000915120961934168,1,0,0.291,0.267,NS,FALSE
Actr1a,-0.130508573646706,0.000916616614490784,1,0,0.177,0.222,NS,FALSE
Polr2c,-0.343455469409881,0.000916656516645795,1,0,0.036,0.057,NS,FALSE
Trim6,1.31754780759343,0.000918576657858035,1,0,0.028,0.016,log2FC_only,FALSE
ENSMUSG00000121277,1.42465335306325,0.000918908014471311,1,0,0.016,0.007,log2FC_only,FALSE
Abhd5,0.694640337517696,0.000921179213285986,1,0,0.152,0.126,NS,FALSE
Vps53,-0.120201192186672,0.000926551902288594,1,0,0.155,0.196,NS,FALSE
Wdr33,-0.13765055789142,0.000927539061639489,1,0,0.146,0.186,NS,FALSE
Alg1,-0.202392142210702,0.000934023105595585,1,0,0.075,0.104,NS,FALSE
Olfr753-ps1,-2.12554091026006,0.000935964163348543,1,0,0.002,0.011,log2FC_only,FALSE
Arhgef7,-0.137845118245923,0.000936777596384486,1,0,0.231,0.28,NS,FALSE
Anapc1,-0.217195324696753,0.00093958776390609,1,0,0.104,0.138,NS,FALSE
Tusc3,-0.204453153170848,0.000941421094889528,1,0,0.086,0.117,NS,FALSE
Noc2l,-0.126624086032874,0.000942041082380048,1,0,0.127,0.166,NS,FALSE
Apoo,-0.266909796331791,0.000945191342638987,1,0,0.048,0.071,NS,FALSE
Zfp287,-0.966030552978883,0.000947854348759113,1,0,0.01,0.023,NS,FALSE
Clcc1,-0.310313762620836,0.000951813056709596,1,0,0.068,0.096,NS,FALSE
Dus3l,-0.525258856988767,0.000957611232720792,1,0,0.013,0.028,NS,FALSE
Brd8,-0.181677247668703,0.000963005502601508,1,0,0.091,0.123,NS,FALSE
2610035D17Rik,-0.698875719538073,0.000964500115696898,1,0,0.011,0.024,NS,FALSE
Ppan,-1.36835474698191,0.00096616171132291,1,0,0.007,0.018,log2FC_only,FALSE
Gm45894,-1.27711176564802,0.000974298803479835,1,0,0.007,0.018,log2FC_only,FALSE
Nnt,-0.553671479397812,0.000977223564771039,1,0,0.031,0.051,NS,FALSE
Rwdd4a,-0.119770347834302,0.000978218656626239,1,0,0.116,0.153,NS,FALSE
Zdhhc9,-0.179094639521716,0.000985159522785298,1,0,0.111,0.147,NS,FALSE
Acox3,0.514048035612318,0.000987117347161814,1,0,0.181,0.153,NS,FALSE
Pnpla6,-0.790580062758253,0.000987122077063045,1,0,0.019,0.035,NS,FALSE
Dph5,-0.329733730640848,0.000988082591913934,1,0,0.034,0.054,NS,FALSE
Sgo2a,1.67847229361403,0.000990396673962383,1,0,0.014,0.006,log2FC_only,FALSE
Hgs,-0.173837518822855,0.000991680795626727,1,0,0.084,0.114,NS,FALSE
Zfp120,-0.107024531084059,0.000992396860142107,1,0,0.115,0.152,NS,FALSE
Xrcc1,-0.195639335403658,0.000994879043560842,1,0,0.053,0.077,NS,FALSE
Stk35,-0.621177068239832,0.00099607152871717,1,0,0.023,0.04,NS,FALSE
Ubac1,-0.258196472785194,0.00099969376730566,1,0,0.078,0.107,NS,FALSE
Reps1,-0.369194251778554,0.00100657246569925,1,0,0.068,0.095,NS,FALSE
Zfp865,-0.463577351511352,0.00100684514232403,1,0,0.027,0.046,NS,FALSE
Gm49368,0.888876630750271,0.00100785581988978,1,0,0.063,0.044,NS,FALSE
Kctd5,-0.170795007672223,0.00100895337684748,1,0,0.045,0.069,NS,FALSE
Fbl,-0.119848422403427,0.001009385491492,1,0,0.119,0.156,NS,FALSE
Sec61g,0.247076710588105,0.00101184840195314,1,0,0.634,0.654,NS,FALSE
Cdc42se1,0.357541771295054,0.00101223612745085,1,0,0.359,0.34,NS,FALSE
Npl,-0.496215883917746,0.00101671183224142,1,0,0.038,0.059,NS,FALSE
Ak3,-0.115085510470118,0.00101746979455322,1,0,0.179,0.223,NS,FALSE
Gm16196,-0.348321869775439,0.00102230469638125,1,0,0.012,0.026,NS,FALSE
Zfp319,-0.454648006920929,0.00102571242874699,1,0,0.032,0.052,NS,FALSE
Ang,1.36365970059082,0.00103126418642077,1,0,0.018,0.008,log2FC_only,FALSE
Lsm5,-0.144897871234099,0.00103338953317928,1,0,0.08,0.11,NS,FALSE
Vim,0.100046874052244,0.00103889268517258,1,0,0.989,0.996,NS,FALSE
Mir142hg,0.492936708686892,0.00103962191096288,1,0,0.292,0.272,NS,FALSE
Paf1,-0.273060144784289,0.00103976781259293,1,0,0.068,0.096,NS,FALSE
Prorp,-0.426652308532931,0.00104085183588803,1,0,0.018,0.034,NS,FALSE
Hpse,0.559115375125955,0.00104188934965992,1,0,0.376,0.367,NS,FALSE
Zc3h13,-0.113335953098977,0.00104348123834708,1,0,0.166,0.21,NS,FALSE
Gpr137b,0.917073300199955,0.00104475594517464,1,0,0.093,0.071,NS,FALSE
Tmem198b,-0.174920127287224,0.00104476291886823,1,0,0.048,0.071,NS,FALSE
Dkc1,-0.447127777582042,0.00104602507627032,1,0,0.042,0.064,NS,FALSE
Tnpo3,-0.109073011771742,0.00104612491566347,1,0,0.172,0.218,NS,FALSE
Sigmar1,-0.275904687883426,0.00104726638087799,1,0,0.063,0.089,NS,FALSE
Bean1,-1.02706405209214,0.00104959971721906,1,0,0.008,0.019,log2FC_only,FALSE
Sanbr,-0.138002417038849,0.00105174764670372,1,0,0.113,0.149,NS,FALSE
Golga2,-0.321862109603766,0.00105382927905573,1,0,0.072,0.1,NS,FALSE
Akap8l,-0.260103345023388,0.00105446606908356,1,0,0.072,0.1,NS,FALSE
Hmg20b,0.569788109220319,0.00106827588973743,1,0,0.187,0.16,NS,FALSE
Castor1,1.24283242671987,0.00107024659769607,1,0,0.019,0.009,log2FC_only,FALSE
Chaserr,0.645839843398798,0.00107204306766349,1,0,0.17,0.146,NS,FALSE
Slc35b2,-0.276453958514653,0.00107302058661406,1,0,0.047,0.07,NS,FALSE
Cntnap5c,-1.22421808192574,0.001075074058989,1,0,0.006,0.016,log2FC_only,FALSE
Pou3f1,-0.166761714891752,0.00107730275685824,1,0,0.02,0.037,NS,FALSE
Map1s,-0.129695448084279,0.00108111694954957,1,0,0.141,0.182,NS,FALSE
Vps39,-0.259216284117521,0.00108208946958314,1,0,0.093,0.125,NS,FALSE
Stard9,-0.143598919435802,0.00108289085980853,1,0,0.095,0.128,NS,FALSE
Tpcn2,-0.375386309479247,0.00108769990950816,1,0,0.06,0.086,NS,FALSE
Gm6209,1.60840817195796,0.00109701235585109,1,0,0.024,0.013,log2FC_only,FALSE
Ogfod2,-0.656536733502624,0.00109914198425955,1,0,0.023,0.04,NS,FALSE
Rgs18,-0.434329747067972,0.0010997406035293,1,0,0.056,0.08,NS,FALSE
Ahr,0.766762603155495,0.00110301235349109,1,0,0.059,0.041,NS,FALSE
Serp1,0.35242057740043,0.00110315235018578,1,0,0.523,0.538,NS,FALSE
Mrpl17,-0.182242703210174,0.00110352422025797,1,0,0.119,0.154,NS,FALSE
4632427E13Rik,-0.682550755324957,0.00110407424745381,1,0,0.013,0.027,NS,FALSE
Atg16l2,-0.56900313342085,0.00110451022349633,1,0,0.013,0.027,NS,FALSE
Tmcc2,-0.951730766409839,0.00110469800147737,1,0,0.009,0.021,NS,FALSE
Tm4sf1,1.68584965684027,0.00110884072310804,1,0,0.012,0.005,log2FC_only,FALSE
Men1,-0.38719959941511,0.00111240065724084,1,0,0.054,0.079,NS,FALSE
Atpaf2,-0.322087615141269,0.00111328907975634,1,0,0.05,0.073,NS,FALSE
Tut1,-0.402226749032983,0.00112136637634748,1,0,0.03,0.049,NS,FALSE
Zfp384,-0.243351284995619,0.00112329550193621,1,0,0.083,0.112,NS,FALSE
Frmd8,-0.119079359733735,0.00112704929906821,1,0,0.106,0.141,NS,FALSE
Disp1,-0.679055154882225,0.0011389681858456,1,0,0.025,0.043,NS,FALSE
Maml1,-0.297002224880073,0.00114581493588452,1,0,0.045,0.068,NS,FALSE
Slu7,-0.107743092915382,0.00114676793756488,1,0,0.149,0.19,NS,FALSE
Snrpg,-0.118090880110126,0.00115082928057069,1,0,0.303,0.358,NS,FALSE
Nfix,-0.271300769893732,0.00115417462969399,1,0,0.061,0.087,NS,FALSE
Gramd3,-0.433488358761798,0.00115769599038947,1,0,0.032,0.051,NS,FALSE
Taf1,-0.233005238846028,0.00116417289699566,1,0,0.09,0.121,NS,FALSE
Atp5h,-0.124829628389968,0.00116477840018924,1,0,0.465,0.541,NS,FALSE
Mtmr12,-0.623376636663002,0.00117047199663298,1,0,0.019,0.035,NS,FALSE
Ccdc137,-0.623052831744125,0.00117052932691097,1,0,0.017,0.032,NS,FALSE
Fam174c,-0.486907192438962,0.00117289321227044,1,0,0.026,0.044,NS,FALSE
Nae1,-0.153584678899329,0.00117505462157633,1,0,0.066,0.093,NS,FALSE
Nup214,-0.262088716809865,0.00117839820770645,1,0,0.111,0.144,NS,FALSE
Riox2,-0.241406323090788,0.00118176074758487,1,0,0.067,0.094,NS,FALSE
Gm13091,-0.842543315352898,0.00118247919190904,1,0,0.014,0.028,NS,FALSE
Ilf3,-0.229509180648963,0.00118264503838143,1,0,0.09,0.121,NS,FALSE
Mrps33,-0.105088674455627,0.00118317598669133,1,0,0.192,0.239,NS,FALSE
Tmco4,-0.561833793818083,0.00118350405506667,1,0,0.018,0.034,NS,FALSE
Ormdl2,-0.166629015313386,0.00118628755539329,1,0,0.146,0.185,NS,FALSE
Gcdh,-0.505138224399055,0.00118936825387623,1,0,0.023,0.04,NS,FALSE
Plcl1,-1.24431459846765,0.00119400429440178,1,0,0.008,0.02,log2FC_only,FALSE
Helz,-0.267845675907526,0.00119573764985229,1,0,0.095,0.126,NS,FALSE
Atp1a1,-0.110219094146249,0.0012061247871528,1,0,0.32,0.385,NS,FALSE
Pex5l,-0.79696136320993,0.00120638288975873,1,0,0.013,0.026,NS,FALSE
Golga5,-0.277157218197099,0.00120843553626019,1,0,0.108,0.14,NS,FALSE
Smc4,0.487014383977761,0.00121607878788072,1,0,0.252,0.227,NS,FALSE
Clasp1,-0.209634922093976,0.00121675615567634,1,0,0.091,0.122,NS,FALSE
Prmt6,-0.384461429907613,0.00122513653412706,1,0,0.028,0.046,NS,FALSE
Ugcg,-0.148529925543958,0.00122973648939522,1,0,0.068,0.096,NS,FALSE
Nubp2,-0.171481580821602,0.00123361802174852,1,0,0.111,0.144,NS,FALSE
Trit1,-0.62957812884431,0.00124592062231972,1,0,0.02,0.036,NS,FALSE
Rab33b,-0.309626081826943,0.00124606884177997,1,0,0.029,0.048,NS,FALSE
Nenf,-0.254570733262994,0.00125030681295464,1,0,0.045,0.068,NS,FALSE
S100a9,2.76000838811307,0.00125281254103299,1,0,0.106,0.083,log2FC_only,FALSE
Ppp1r12b,-0.366642498230462,0.00125329792963431,1,0,0.037,0.058,NS,FALSE
Ugdh,0.485473629808914,0.00125432193974312,1,0,0.236,0.209,NS,FALSE
Adpgk,-0.325926645101211,0.00125483915172506,1,0,0.045,0.067,NS,FALSE
Cep44,-0.440959125819547,0.00125719096971298,1,0,0.017,0.033,NS,FALSE
Slc20a1,0.729039882964782,0.00125725256545528,1,0,0.092,0.07,NS,FALSE
Ddt,-0.15363430535476,0.00126010597566016,1,0,0.093,0.124,NS,FALSE
Dhx8,-0.233382502396411,0.00126058479606066,1,0,0.068,0.095,NS,FALSE
Ppil2,-0.237918295031546,0.0012608860195549,1,0,0.068,0.095,NS,FALSE
Arhgap15,-0.146452350664162,0.00126385173324968,1,0,0.167,0.209,NS,FALSE
Lztfl1,-0.227993758352741,0.00126934483608167,1,0,0.071,0.099,NS,FALSE
Wdr77,-0.216830587076787,0.00127234166156622,1,0,0.072,0.1,NS,FALSE
Vti1b,0.43324064613149,0.00127688188704484,1,0,0.239,0.213,NS,FALSE
Cnpy4,-0.442148584816271,0.00127902170955962,1,0,0.046,0.068,NS,FALSE
Kdsr,-0.261553229188116,0.00128403904268032,1,0,0.059,0.085,NS,FALSE
E2f5,-0.378165486285545,0.00128663271180402,1,0,0.023,0.04,NS,FALSE
Fam234b,-0.498176829996345,0.00128833294260186,1,0,0.016,0.031,NS,FALSE
Pex26,-0.827819667600237,0.0012887245529834,1,0,0.009,0.021,NS,FALSE
C9orf72,0.62763107715588,0.00129031247036899,1,0,0.157,0.132,NS,FALSE
Prkci,-0.533397752022414,0.00129490315230307,1,0,0.034,0.053,NS,FALSE
Bicral,-0.211177173871771,0.00129874384439108,1,0,0.053,0.077,NS,FALSE
Rpusd1,-0.698065929982838,0.00130714102295751,1,0,0.009,0.021,NS,FALSE
Ppfibp2,-0.27341718103078,0.00130801956385671,1,0,0.037,0.057,NS,FALSE
Iftap,-0.230968917555841,0.00131163322182534,1,0,0.065,0.091,NS,FALSE
Ube3b,-0.209990353701558,0.0013154881619642,1,0,0.058,0.083,NS,FALSE
A630072M18Rik,-1.4898296864568,0.00132286481519786,1,0,0.007,0.018,log2FC_only,FALSE
Vsig8,-0.999687344952591,0.00132616711472444,1,0,0.013,0.026,NS,FALSE
Nifk,-0.116503818261624,0.00134409612362943,1,0,0.072,0.1,NS,FALSE
Atad2b,-0.101851328382014,0.00134500360270797,1,0,0.11,0.146,NS,FALSE
Gtf2f1,-0.221784772482723,0.00135387529000838,1,0,0.136,0.174,NS,FALSE
Taf12,-0.128373760423561,0.00136204995027916,1,0,0.126,0.163,NS,FALSE
Pramel12,-0.684819706832059,0.00136250946391309,1,0,0.016,0.031,NS,FALSE
Virma,-0.133055592494919,0.00136352217686695,1,0,0.121,0.157,NS,FALSE
Paxip1,-0.54898873987105,0.0013640934146626,1,0,0.034,0.053,NS,FALSE
Acvr1b,-0.272213435987235,0.00137180418338644,1,0,0.056,0.08,NS,FALSE
Tamm41,-0.537721114153543,0.00137235833965991,1,0,0.025,0.043,NS,FALSE
Tor4a,-0.193088562822556,0.00137587945597832,1,0,0.067,0.093,NS,FALSE
Bcap31,-0.116271271255055,0.00138651118057171,1,0,0.41,0.476,NS,FALSE
Hus1,-0.143462732429871,0.00138951493200126,1,0,0.039,0.06,NS,FALSE
Eefsec,-0.424676670380659,0.00139561967007692,1,0,0.019,0.034,NS,FALSE
Cnot11,-0.30943134780731,0.00139633050892386,1,0,0.046,0.068,NS,FALSE
Slc2a8,1.10925364682861,0.00140375919263537,1,0,0.03,0.017,log2FC_only,FALSE
Fitm2,-1.40146921546577,0.0014112856628195,1,0,0.004,0.013,log2FC_only,FALSE
Fxr2,-0.208248106000288,0.0014135447290397,1,0,0.105,0.137,NS,FALSE
Prpf4,-0.121272166809955,0.00141629422439598,1,0,0.058,0.083,NS,FALSE
Arl16,-0.459520029513348,0.00142070237754345,1,0,0.026,0.044,NS,FALSE
Gnb5,-1.41851738498754,0.00142465540934713,1,0,0.006,0.016,log2FC_only,FALSE
Ctbp1,-0.142510484976125,0.00142661986388892,1,0,0.149,0.188,NS,FALSE
Lage3,-0.131053434404188,0.00142714193136472,1,0,0.143,0.18,NS,FALSE
Rfxap,-0.407950193633023,0.00142936405882865,1,0,0.032,0.051,NS,FALSE
Adck5,-1.43946304691911,0.00143896764995006,1,0,0.006,0.016,log2FC_only,FALSE
Mrpl37,-0.180980953072011,0.00144252725002821,1,0,0.068,0.095,NS,FALSE
Tmem129,-0.569111430220008,0.00145624723831489,1,0,0.021,0.038,NS,FALSE
