Cell,umap_1,umap_2,SampleID,AdipoAlpha,FibroAlpha
51644244,5.987931,-2.183386,Fibro_Cocultured,0.3,1
51651079,-4.196575,3.783619,Adipo_Cocultured,1,0.3
51668100,1.522554,4.607971,Adipo_Cocultured,1,0.3
51672607,1.082726,3.411509,Adipo_Cocultured,1,0.3
51676833,0.294394,1.939387,Adipo_Cocultured,1,0.3
51679138,2.714013,-4.335178,Fibro_Cocultured,0.3,1
51681683,-9.137066,-1.833985,Fibro_Cocultured,0.3,1
51683620,-0.199094,-1.484945,Fibro_Cocultured,0.3,1
51685779,-9.735215,-1.90547,Fibro_Cocultured,0.3,1
51689993,1.161882,-3.803628,Adipo_Cocultured,1,0.3
51694195,1.529013,-3.591929,Fibro_Cocultured,0.3,1
51697007,5.727875,-1.126352,Adipo_Cocultured,1,0.3
51703985,1.381456,2.647001,Adipo_Cocultured,1,0.3
51704132,0.37042,-3.175502,Adipo_Cocultured,1,0.3
51710023,-10.260857,-1.418093,Fibro_Cocultured,0.3,1
51715353,-4.873974,4.598556,Adipo_Cocultured,1,0.3
51716867,0.74878,0.775038,Adipo_Cocultured,1,0.3
51733470,3.472384,-2.245893,Adipo_Cocultured,1,0.3
51737466,1.273875,-4.530006,Fibro_Cocultured,0.3,1
51740076,-3.845552,7.070298,Adipo_Cocultured,1,0.3
51749258,-11.178053,-0.469631,Fibro_Cocultured,0.3,1
51752498,2.392602,-4.730478,Fibro_Cocultured,0.3,1
51756838,-3.567701,7.162857,Adipo_Cocultured,1,0.3
51760254,0.73908,0.329241,Adipo_Cocultured,1,0.3
51764427,2.150489,-1.733691,Fibro_Cocultured,0.3,1
51765006,4.756858,-2.602168,Fibro_Cocultured,0.3,1
51765779,-6.265188,-0.693223,Fibro_Cocultured,0.3,1
51766918,-8.442528,1.957832,Fibro_Cocultured,0.3,1
51772587,-2.264422,8.098752,Adipo_Cocultured,1,0.3
51774360,-6.515456,1.964844,Fibro_Cocultured,0.3,1
51778451,-0.08651,7.353882,Adipo_Cocultured,1,0.3
51788564,-6.554538,3.550316,Fibro_Cocultured,0.3,1
51790584,6.12451,-1.391168,Fibro_Cocultured,0.3,1
51790961,1.936743,-2.677425,Adipo_Cocultured,1,0.3
51792311,4.283844,-1.516686,Fibro_Cocultured,0.3,1
51792560,0.479154,5.790824,Adipo_Cocultured,1,0.3
51795167,-10.923779,-0.449373,Adipo_Cocultured,1,0.3
51798501,-9.475848,-1.543032,Fibro_Cocultured,0.3,1
51815508,-9.608968,1.10364,Fibro_Cocultured,0.3,1
51817490,0.44914,-0.815671,Adipo_Cocultured,1,0.3
51820347,0.646422,-4.134601,Fibro_Cocultured,0.3,1
51822175,2.832484,-2.959106,Fibro_Cocultured,0.3,1
51833253,-7.385113,2.060815,Fibro_Cocultured,0.3,1
51834836,-6.321389,0.226239,Fibro_Cocultured,0.3,1
51835575,1.30575,-3.157527,Fibro_Cocultured,0.3,1
51840440,-9.388176,-1.927203,Adipo_Cocultured,1,0.3
51841437,-7.51906,-1.329223,Fibro_Cocultured,0.3,1
51844625,1.474323,-0.642466,Fibro_Cocultured,0.3,1
51853026,-6.086181,-0.628537,Fibro_Cocultured,0.3,1
51854775,-0.386385,0.028253,Adipo_Cocultured,1,0.3
51855136,3.483821,-0.009607,Fibro_Cocultured,0.3,1
51855930,5.523388,-0.827998,Fibro_Cocultured,0.3,1
51858185,1.083069,4.666147,Adipo_Cocultured,1,0.3
51862075,2.797094,-4.467259,Fibro_Cocultured,0.3,1
51864360,-7.799023,-0.814672,Fibro_Cocultured,0.3,1
51865481,-7.483831,0.746947,Fibro_Cocultured,0.3,1
51868890,-6.036113,0.121242,Fibro_Cocultured,0.3,1
51870319,-4.491552,5.127831,Adipo_Cocultured,1,0.3
51878796,5.405588,-2.212308,Fibro_Cocultured,0.3,1
51884092,-5.939002,-6.737563,Adipo_Cocultured,1,0.3
51887969,3.03845,0.354246,Fibro_Cocultured,0.3,1
51889078,0.044465,-2.539106,Fibro_Cocultured,0.3,1
51895887,-5.826278,3.457101,Adipo_Cocultured,1,0.3
51897700,-10.419304,0.402157,Fibro_Cocultured,0.3,1
51901321,-6.222236,-0.521182,Fibro_Cocultured,0.3,1
51906805,1.159739,2.280453,Adipo_Cocultured,1,0.3
51918366,1.728591,-4.313512,Fibro_Cocultured,0.3,1
51921512,4.322948,-3.578446,Fibro_Cocultured,0.3,1
51924165,4.919953,-3.560023,Fibro_Cocultured,0.3,1
51929239,4.834651,-3.226543,Fibro_Cocultured,0.3,1
51930057,2.399186,0.615289,Fibro_Cocultured,0.3,1
51931207,2.443884,0.601278,Adipo_Cocultured,1,0.3
51932512,2.851761,-3.823303,Fibro_Cocultured,0.3,1
51932610,3.47965,-1.809921,Fibro_Cocultured,0.3,1
51943863,5.952672,-2.389395,Adipo_Cocultured,1,0.3
51946125,-10.75281,0.310679,Adipo_Cocultured,1,0.3
51946936,2.113931,-3.538201,Fibro_Cocultured,0.3,1
51948024,1.953471,2.844629,Adipo_Cocultured,1,0.3
51951948,-6.936719,2.347789,Fibro_Cocultured,0.3,1
51963375,5.2155,-1.953343,Fibro_Cocultured,0.3,1
51972346,-10.261876,5.50632,Adipo_Cocultured,1,0.3
51974157,1.831748,-0.883432,Fibro_Cocultured,0.3,1
51975019,3.537456,-4.364791,Fibro_Cocultured,0.3,1
51978755,1.822452,-2.455879,Adipo_Cocultured,1,0.3
51980579,-10.647709,-0.889229,Fibro_Cocultured,0.3,1
51980766,1.322043,5.361463,Adipo_Cocultured,1,0.3
51993482,-7.384876,-0.598611,Adipo_Cocultured,1,0.3
51996762,1.029998,-2.219539,Fibro_Cocultured,0.3,1
51998054,-6.897259,-1.358481,Fibro_Cocultured,0.3,1
52001772,4.95004,-3.452601,Fibro_Cocultured,0.3,1
52007297,1.854286,1.541054,Adipo_Cocultured,1,0.3
52008099,0.111774,7.28013,Fibro_Cocultured,0.3,1
52012522,-9.996631,1.071504,Fibro_Cocultured,0.3,1
52015040,3.091791,-2.331225,Fibro_Cocultured,0.3,1
52016412,-0.537483,1.325403,Adipo_Cocultured,1,0.3
52016898,4.820953,-0.662696,Fibro_Cocultured,0.3,1
52018506,-7.105575,-0.281212,Fibro_Cocultured,0.3,1
52018559,4.943064,-2.57388,Fibro_Cocultured,0.3,1
52020456,3.378541,-3.116666,Fibro_Cocultured,0.3,1
52020475,1.127106,0.302474,Fibro_Cocultured,0.3,1
52028067,0.626584,-0.132148,Fibro_Cocultured,0.3,1
52030152,-6.379909,3.64787,Fibro_Cocultured,0.3,1
52031473,2.108078,2.026178,Adipo_Cocultured,1,0.3
52034470,4.304173,-0.205295,Fibro_Cocultured,0.3,1
52038125,1.220857,4.920391,Adipo_Cocultured,1,0.3
52040340,-9.10162,-1.985526,Fibro_Cocultured,0.3,1
52040500,-1.123659,3.002225,Fibro_Cocultured,0.3,1
52042857,3.698462,-1.72911,Fibro_Cocultured,0.3,1
52047218,5.433865,-1.872489,Adipo_Cocultured,1,0.3
52055350,-4.667,4.679356,Adipo_Cocultured,1,0.3
52056331,4.445371,-2.834283,Fibro_Cocultured,0.3,1
52060809,0.796524,2.412052,Adipo_Cocultured,1,0.3
52083795,1.903744,-1.490008,Adipo_Cocultured,1,0.3
52084152,2.159567,-4.721135,Fibro_Cocultured,0.3,1
52092364,-7.223779,3.344353,Fibro_Cocultured,0.3,1
52096013,-10.820968,-0.699667,Fibro_Cocultured,0.3,1
52097781,1.169421,-3.501883,Fibro_Cocultured,0.3,1
52098245,-0.084222,1.26693,Adipo_Cocultured,1,0.3
52099201,-5.699642,3.711799,Adipo_Cocultured,1,0.3
52105231,-6.747202,-0.487129,Fibro_Cocultured,0.3,1
52105532,1.566769,3.537264,Adipo_Cocultured,1,0.3
52128268,5.677854,-1.044177,Fibro_Cocultured,0.3,1
52131857,-1.32594,2.092932,Adipo_Cocultured,1,0.3
52135020,-9.606602,-1.302411,Adipo_Cocultured,1,0.3
52140960,5.705135,-1.342021,Adipo_Cocultured,1,0.3
52142572,-3.34913,7.484002,Adipo_Cocultured,1,0.3
52147369,-7.850697,0.10945,Fibro_Cocultured,0.3,1
52148206,-7.333558,-1.03842,Fibro_Cocultured,0.3,1
52148243,1.603165,5.418767,Adipo_Cocultured,1,0.3
52149292,-8.458887,1.293741,Fibro_Cocultured,0.3,1
52151719,1.46281,0.821938,Fibro_Cocultured,0.3,1
52153069,2.896026,-1.911589,Fibro_Cocultured,0.3,1
52154806,-6.585138,1.607804,Fibro_Cocultured,0.3,1
52169990,-6.405859,2.583219,Fibro_Cocultured,0.3,1
52174100,-7.523023,1.436657,Fibro_Cocultured,0.3,1
52175307,-10.134984,-1.341806,Fibro_Cocultured,0.3,1
52179450,0.889041,6.517494,Fibro_Cocultured,0.3,1
52190233,0.208186,-3.795439,Adipo_Cocultured,1,0.3
52205920,-7.595772,1.760519,Fibro_Cocultured,0.3,1
52214617,-8.176039,1.91319,Fibro_Cocultured,0.3,1
52220003,0.757727,-4.122926,Fibro_Cocultured,0.3,1
52225256,2.964607,-4.021931,Fibro_Cocultured,0.3,1
52227444,2.433704,-4.34652,Fibro_Cocultured,0.3,1
52234015,-6.696788,-0.921435,Fibro_Cocultured,0.3,1
52234503,0.349425,5.545216,Adipo_Cocultured,1,0.3
52236504,1.467554,4.878707,Adipo_Cocultured,1,0.3
52243568,-0.184076,1.412973,Adipo_Cocultured,1,0.3
52250245,2.645634,-2.551928,Fibro_Cocultured,0.3,1
52255680,0.694643,-3.069472,Adipo_Cocultured,1,0.3
52256149,-6.478705,-0.889695,Fibro_Cocultured,0.3,1
52256309,4.260945,-1.867336,Fibro_Cocultured,0.3,1
52256795,-0.376227,-3.825232,Adipo_Cocultured,1,0.3
52262127,1.817147,2.285086,Adipo_Cocultured,1,0.3
52275316,0.513068,3.396974,Adipo_Cocultured,1,0.3
52278270,-0.127856,1.298729,Adipo_Cocultured,1,0.3
52280569,0.869152,-0.731916,Adipo_Cocultured,1,0.3
52287837,-1.472441,2.99982,Adipo_Cocultured,1,0.3
52288694,-0.756862,0.194455,Adipo_Cocultured,1,0.3
52301401,-10.061879,5.238603,Fibro_Cocultured,0.3,1
52302763,2.008416,4.825431,Adipo_Cocultured,1,0.3
52307189,1.470726,2.489868,Adipo_Cocultured,1,0.3
52308867,1.003911,-0.72295,Adipo_Cocultured,1,0.3
52329166,1.594515,-4.247093,Fibro_Cocultured,0.3,1
52330100,2.040292,-0.690143,Adipo_Cocultured,1,0.3
52341419,-7.038811,-0.309098,Fibro_Cocultured,0.3,1
52343703,-0.027615,1.75669,Adipo_Cocultured,1,0.3
52360547,-7.214198,-1.282794,Adipo_Cocultured,1,0.3
52361005,-10.159409,-1.152621,Fibro_Cocultured,0.3,1
52373082,3.35265,-0.853462,Fibro_Cocultured,0.3,1
52375188,2.847148,-2.086325,Adipo_Cocultured,1,0.3
52379271,0.219157,6.440514,Adipo_Cocultured,1,0.3
52389934,2.638636,-2.195203,Adipo_Cocultured,1,0.3
52393853,1.098862,6.422188,Fibro_Cocultured,0.3,1
52398637,4.417671,-1.431553,Fibro_Cocultured,0.3,1
52399662,4.923071,-2.328636,Fibro_Cocultured,0.3,1
52403796,-7.543225,2.24399,Adipo_Cocultured,1,0.3
52405915,1.897319,0.006136,Adipo_Cocultured,1,0.3
52406230,2.834959,-0.753837,Fibro_Cocultured,0.3,1
52410964,3.047991,-4.418889,Fibro_Cocultured,0.3,1
52414173,4.060645,-0.936935,Adipo_Cocultured,1,0.3
52416959,1.607514,-3.38136,Fibro_Cocultured,0.3,1
52418996,1.236553,-4.052924,Fibro_Cocultured,0.3,1
52422833,4.792145,-2.677753,Fibro_Cocultured,0.3,1
52425509,0.907506,-2.853573,Fibro_Cocultured,0.3,1
52432505,-6.503522,-0.247921,Adipo_Cocultured,1,0.3
52439352,6.10291,-1.876419,Fibro_Cocultured,0.3,1
52456486,1.20896,2.670532,Adipo_Cocultured,1,0.3
52463868,4.595202,0.198782,Fibro_Cocultured,0.3,1
52472235,1.621081,-4.437005,Fibro_Cocultured,0.3,1
52475978,4.593577,-2.84146,Fibro_Cocultured,0.3,1
52484359,-0.421798,-0.6966,Adipo_Cocultured,1,0.3
52485610,3.245926,-3.171415,Adipo_Cocultured,1,0.3
52490496,2.726952,-0.252664,Fibro_Cocultured,0.3,1
52503450,-6.161274,-0.758579,Fibro_Cocultured,0.3,1
52503492,-8.249691,2.361873,Fibro_Cocultured,0.3,1
52503641,1.834886,4.823631,Adipo_Cocultured,1,0.3
52504231,3.673744,-3.944119,Fibro_Cocultured,0.3,1
52505975,1.672651,1.686964,Adipo_Cocultured,1,0.3
52506293,-0.831998,2.279767,Adipo_Cocultured,1,0.3
52514696,4.835528,-1.865323,Fibro_Cocultured,0.3,1
52524177,2.459044,-2.813982,Fibro_Cocultured,0.3,1
52526298,1.019286,-1.850756,Fibro_Cocultured,0.3,1
52533441,-7.504008,-0.137668,Fibro_Cocultured,0.3,1
52535206,1.236871,3.001326,Adipo_Cocultured,1,0.3
52547393,2.796219,1.572686,Fibro_Cocultured,0.3,1
52548847,-0.111964,-0.365732,Adipo_Cocultured,1,0.3
52548901,5.537237,-1.384009,Fibro_Cocultured,0.3,1
52551508,2.869093,-3.592136,Fibro_Cocultured,0.3,1
52554731,0.520746,-0.15176,Adipo_Cocultured,1,0.3
52555543,1.054799,6.287766,Adipo_Cocultured,1,0.3
52557231,1.528488,4.724678,Adipo_Cocultured,1,0.3
52559122,-6.441038,-0.949842,Fibro_Cocultured,0.3,1
52559973,1.949459,-4.488805,Fibro_Cocultured,0.3,1
52570882,-5.318598,-6.515157,Fibro_Cocultured,0.3,1
52583010,-6.443591,-0.896633,Fibro_Cocultured,0.3,1
52596341,4.715025,-3.406021,Fibro_Cocultured,0.3,1
52602644,2.540985,-3.769172,Fibro_Cocultured,0.3,1
52607221,-5.433513,4.288762,Adipo_Cocultured,1,0.3
52614899,0.622831,4.412562,Adipo_Cocultured,1,0.3
52622066,2.8335,3.487492,Adipo_Cocultured,1,0.3
52634140,-9.367756,-1.751618,Fibro_Cocultured,0.3,1
52639587,-0.380137,-2.590164,Adipo_Cocultured,1,0.3
52641051,3.369305,0.60877,Fibro_Cocultured,0.3,1
52641958,-6.316121,2.105182,Fibro_Cocultured,0.3,1
52646515,4.227665,-0.176588,Fibro_Cocultured,0.3,1
52652528,-7.70955,-0.998791,Fibro_Cocultured,0.3,1
52657204,0.336485,1.158211,Adipo_Cocultured,1,0.3
52658256,4.894622,-1.734477,Fibro_Cocultured,0.3,1
52662773,-7.563395,1.574312,Fibro_Cocultured,0.3,1
52663103,0.095453,-2.004665,Fibro_Cocultured,0.3,1
52665041,-3.511185,7.121161,Adipo_Cocultured,1,0.3
52667109,4.252281,0.241666,Fibro_Cocultured,0.3,1
52670555,0.524304,0.078982,Adipo_Cocultured,1,0.3
52673615,1.176945,1.525419,Fibro_Cocultured,0.3,1
52680330,-5.74054,-6.717351,Fibro_Cocultured,0.3,1
52681108,-8.455458,2.648519,Fibro_Cocultured,0.3,1
52687734,-0.581194,0.126541,Adipo_Cocultured,1,0.3
52691813,0.940378,1.63442,Adipo_Cocultured,1,0.3
52698953,0.897285,2.012477,Adipo_Cocultured,1,0.3
52699737,-10.504214,0.41138,Fibro_Cocultured,0.3,1
52700435,2.448,2.747956,Fibro_Cocultured,0.3,1
52703981,0.052589,1.529056,Adipo_Cocultured,1,0.3
52705516,3.18696,-4.004044,Fibro_Cocultured,0.3,1
52708569,0.067216,2.010986,Adipo_Cocultured,1,0.3
52715555,2.602073,-4.780686,Adipo_Cocultured,1,0.3
52717970,3.658169,-3.034523,Fibro_Cocultured,0.3,1
52724076,5.187518,-2.138059,Fibro_Cocultured,0.3,1
52731851,3.512553,-0.584257,Fibro_Cocultured,0.3,1
52735313,0.031267,3.976305,Adipo_Cocultured,1,0.3
52737244,-6.405314,2.674354,Fibro_Cocultured,0.3,1
52746214,3.335921,-4.493274,Fibro_Cocultured,0.3,1
52746225,0.936095,1.365516,Adipo_Cocultured,1,0.3
52750734,0.62463,-4.200369,Adipo_Cocultured,1,0.3
52756717,3.935521,0.503424,Fibro_Cocultured,0.3,1
52764344,1.244213,4.546233,Adipo_Cocultured,1,0.3
52766411,4.738165,-3.334288,Fibro_Cocultured,0.3,1
52767059,3.391612,-2.410154,Fibro_Cocultured,0.3,1
52778701,0.923107,1.443798,Adipo_Cocultured,1,0.3
52782542,0.865669,-1.727428,Fibro_Cocultured,0.3,1
52784188,4.564662,-2.969429,Fibro_Cocultured,0.3,1
52786101,1.39168,-0.603712,Fibro_Cocultured,0.3,1
52810315,-0.272672,3.774604,Fibro_Cocultured,0.3,1
52811939,3.64568,0.569275,Fibro_Cocultured,0.3,1
52813582,2.430949,0.756438,Fibro_Cocultured,0.3,1
52816766,0.098987,1.19221,Adipo_Cocultured,1,0.3
52817537,2.655641,-2.951585,Fibro_Cocultured,0.3,1
52818722,-7.623175,-1.159772,Fibro_Cocultured,0.3,1
52824638,0.741654,5.303794,Adipo_Cocultured,1,0.3
52834560,0.139018,-1.288838,Adipo_Cocultured,1,0.3
52836192,4.975755,-0.403556,Fibro_Cocultured,0.3,1
52839224,-4.211129,5.559798,Adipo_Cocultured,1,0.3
52849724,1.415796,0.770122,Adipo_Cocultured,1,0.3
52855206,4.01871,-2.225817,Adipo_Cocultured,1,0.3
52859830,3.712592,0.323976,Fibro_Cocultured,0.3,1
52860570,2.057153,-4.70382,Fibro_Cocultured,0.3,1
52861745,-5.778085,-6.650876,Adipo_Cocultured,1,0.3
52864484,0.20194,4.549265,Adipo_Cocultured,1,0.3
52874000,4.931787,-3.844991,Fibro_Cocultured,0.3,1
52874375,-9.637669,0.629533,Fibro_Cocultured,0.3,1
52876273,-0.654629,0.941396,Adipo_Cocultured,1,0.3
52877354,-1.075847,2.49414,Adipo_Cocultured,1,0.3
52882485,-10.451834,0.968472,Fibro_Cocultured,0.3,1
52891435,1.13487,3.93618,Adipo_Cocultured,1,0.3
52895821,-6.329899,2.38895,Fibro_Cocultured,0.3,1
52898242,2.052585,-0.971486,Fibro_Cocultured,0.3,1
52899601,-4.085944,6.450328,Adipo_Cocultured,1,0.3
52904470,-9.876933,-2.106042,Fibro_Cocultured,0.3,1
52910896,-0.115521,-1.393333,Adipo_Cocultured,1,0.3
52911386,5.016055,-3.899029,Fibro_Cocultured,0.3,1
52912688,2.144252,3.957123,Fibro_Cocultured,0.3,1
52913327,2.280046,-3.259435,Fibro_Cocultured,0.3,1
52915324,-0.824562,0.8954,Adipo_Cocultured,1,0.3
52921301,3.740053,-2.365432,Fibro_Cocultured,0.3,1
52928954,2.305594,-2.587801,Adipo_Cocultured,1,0.3
52936108,0.544822,-4.178908,Adipo_Cocultured,1,0.3
52942975,-0.759526,3.014671,Adipo_Cocultured,1,0.3
52944108,4.348545,-2.611391,Fibro_Cocultured,0.3,1
52946858,0.398877,2.188455,Adipo_Cocultured,1,0.3
52955269,-2.222002,3.182861,Adipo_Cocultured,1,0.3
52955583,2.015945,-0.233667,Fibro_Cocultured,0.3,1
52956186,1.341831,-1.796963,Adipo_Cocultured,1,0.3
52963154,3.113252,0.44153,Fibro_Cocultured,0.3,1
52966672,4.160118,-2.56668,Fibro_Cocultured,0.3,1
52975907,-0.460307,-3.685595,Fibro_Cocultured,0.3,1
52978577,0.051998,7.362174,Fibro_Cocultured,0.3,1
52978595,0.226257,2.166241,Fibro_Cocultured,0.3,1
52988846,2.141975,-4.620186,Fibro_Cocultured,0.3,1
53001422,5.876212,-2.143183,Fibro_Cocultured,0.3,1
53007455,-6.378716,-0.755217,Fibro_Cocultured,0.3,1
53008019,-10.279769,-1.301841,Fibro_Cocultured,0.3,1
53008200,-2.354533,8.008425,Adipo_Cocultured,1,0.3
53008401,-8.110006,1.215306,Fibro_Cocultured,0.3,1
53010018,3.72081,-3.503269,Fibro_Cocultured,0.3,1
53011587,-0.977028,1.180671,Adipo_Cocultured,1,0.3
53022650,-0.43085,-2.776955,Adipo_Cocultured,1,0.3
53022902,-0.049679,3.405665,Adipo_Cocultured,1,0.3
53023746,4.014024,-1.635163,Fibro_Cocultured,0.3,1
53028185,4.148739,-3.753913,Fibro_Cocultured,0.3,1
53030339,3.748281,-1.971803,Fibro_Cocultured,0.3,1
53035240,-6.385669,-0.791329,Fibro_Cocultured,0.3,1
53036622,2.686658,3.789694,Adipo_Cocultured,1,0.3
53047998,1.211099,2.416631,Adipo_Cocultured,1,0.3
53053068,-3.197532,4.912974,Adipo_Cocultured,1,0.3
53054003,1.022578,1.535889,Adipo_Cocultured,1,0.3
53062706,4.434889,-4.210706,Fibro_Cocultured,0.3,1
53071682,1.831781,0.212112,Adipo_Cocultured,1,0.3
53073635,0.004716,-0.023053,Adipo_Cocultured,1,0.3
53074506,4.16578,-0.586224,Fibro_Cocultured,0.3,1
53077497,-6.628886,0.028313,Fibro_Cocultured,0.3,1
53081368,3.82863,-2.473953,Fibro_Cocultured,0.3,1
53082942,1.513356,2.479565,Adipo_Cocultured,1,0.3
53084329,0.280552,-0.215119,Adipo_Cocultured,1,0.3
53084473,-7.546294,1.61779,Adipo_Cocultured,1,0.3
53085996,-3.996894,6.570307,Adipo_Cocultured,1,0.3
53087761,4.520187,-1.138228,Fibro_Cocultured,0.3,1
53094242,1.94851,4.931296,Adipo_Cocultured,1,0.3
53096487,1.999505,-2.101943,Fibro_Cocultured,0.3,1
53101903,5.195775,-2.87723,Fibro_Cocultured,0.3,1
53104509,-3.110313,7.66341,Adipo_Cocultured,1,0.3
53105998,1.335734,1.076915,Adipo_Cocultured,1,0.3
53109043,-10.554356,-1.525883,Fibro_Cocultured,0.3,1
53117275,2.698198,-4.110619,Fibro_Cocultured,0.3,1
53126088,-1.225044,1.98654,Adipo_Cocultured,1,0.3
53127392,-8.855616,1.176375,Fibro_Cocultured,0.3,1
53133998,0.612579,0.529518,Adipo_Cocultured,1,0.3
53135421,-6.750561,-1.524179,Fibro_Cocultured,0.3,1
53136332,2.386213,3.557211,Fibro_Cocultured,0.3,1
53137238,1.212435,-3.719605,Fibro_Cocultured,0.3,1
53141566,2.188426,3.964239,Fibro_Cocultured,0.3,1
53144944,-7.058665,1.853141,Fibro_Cocultured,0.3,1
53145837,3.33064,-0.633178,Adipo_Cocultured,1,0.3
53174561,2.85127,-0.676359,Fibro_Cocultured,0.3,1
53180998,2.002897,3.799019,Adipo_Cocultured,1,0.3
53181051,1.49009,5.582278,Adipo_Cocultured,1,0.3
53184555,0.170983,1.04329,Adipo_Cocultured,1,0.3
53184744,-4.204432,5.600021,Adipo_Cocultured,1,0.3
53190697,4.491467,-1.406188,Fibro_Cocultured,0.3,1
53190974,3.030932,-0.224626,Fibro_Cocultured,0.3,1
53194223,-6.697996,3.19569,Fibro_Cocultured,0.3,1
53196916,4.668017,-2.931138,Fibro_Cocultured,0.3,1
53198883,4.172696,-0.669892,Fibro_Cocultured,0.3,1
53203649,-6.592482,0.120814,Adipo_Cocultured,1,0.3
53203656,-0.930095,2.15147,Adipo_Cocultured,1,0.3
53204397,-7.556514,1.860153,Adipo_Cocultured,1,0.3
53205917,4.786682,-2.510708,Fibro_Cocultured,0.3,1
53208097,-0.23014,2.262774,Adipo_Cocultured,1,0.3
53211610,1.339467,-0.962394,Adipo_Cocultured,1,0.3
53215512,0.891449,-4.403819,Fibro_Cocultured,0.3,1
53227416,-0.588703,7.017526,Adipo_Cocultured,1,0.3
53232204,-6.022696,-1.026175,Fibro_Cocultured,0.3,1
53233291,0.890028,4.262319,Adipo_Cocultured,1,0.3
53241734,2.508544,0.431724,Fibro_Cocultured,0.3,1
53242496,1.641842,2.924866,Adipo_Cocultured,1,0.3
53247139,2.260968,2.541185,Fibro_Cocultured,0.3,1
53249024,-9.331588,0.101134,Fibro_Cocultured,0.3,1
53252102,-8.358761,1.824038,Fibro_Cocultured,0.3,1
53256775,2.068557,-4.006507,Fibro_Cocultured,0.3,1
53257588,3.78396,-1.286616,Fibro_Cocultured,0.3,1
53262562,2.58349,-1.411063,Adipo_Cocultured,1,0.3
53269755,5.208232,-1.741109,Fibro_Cocultured,0.3,1
53270738,2.094167,-2.034321,Fibro_Cocultured,0.3,1
53271411,-9.809726,-1.62905,Fibro_Cocultured,0.3,1
53284445,-3.682827,5.697049,Adipo_Cocultured,1,0.3
53286685,0.905568,-1.742244,Adipo_Cocultured,1,0.3
53290511,4.013499,-3.336033,Fibro_Cocultured,0.3,1
53293529,1.827786,0.409571,Adipo_Cocultured,1,0.3
53295503,2.584671,3.832566,Adipo_Cocultured,1,0.3
53297334,-6.985115,-1.369769,Fibro_Cocultured,0.3,1
53299369,4.489792,0.19193,Fibro_Cocultured,0.3,1
53321321,0.317784,7.320651,Adipo_Cocultured,1,0.3
53324801,-6.872733,-1.185287,Fibro_Cocultured,0.3,1
53333735,2.98969,-1.166849,Fibro_Cocultured,0.3,1
53337208,1.297913,-0.949471,Adipo_Cocultured,1,0.3
53340358,-0.267532,-3.270932,Fibro_Cocultured,0.3,1
53343458,3.371618,-4.454815,Fibro_Cocultured,0.3,1
53343487,1.147031,-1.365288,Adipo_Cocultured,1,0.3
53358975,0.096202,-3.543007,Fibro_Cocultured,0.3,1
53362916,1.890083,-1.28575,Fibro_Cocultured,0.3,1
53363120,2.337506,1.282051,Adipo_Cocultured,1,0.3
53367707,4.773479,-3.893586,Fibro_Cocultured,0.3,1
53372308,5.518349,-1.76099,Fibro_Cocultured,0.3,1
53377800,1.523409,3.769048,Adipo_Cocultured,1,0.3
53380650,1.958609,-1.498028,Fibro_Cocultured,0.3,1
53387001,0.865573,-4.280404,Adipo_Cocultured,1,0.3
53397041,-5.810072,3.245893,Adipo_Cocultured,1,0.3
53398696,4.629002,-3.373375,Fibro_Cocultured,0.3,1
53400742,2.507457,2.820317,Fibro_Cocultured,0.3,1
53401855,1.379492,-0.911092,Fibro_Cocultured,0.3,1
53402300,-6.335773,-0.595305,Adipo_Cocultured,1,0.3
53403682,4.512853,-1.301323,Fibro_Cocultured,0.3,1
53405816,1.2665,3.612661,Adipo_Cocultured,1,0.3
53406029,1.301815,2.710621,Adipo_Cocultured,1,0.3
53407471,0.081196,2.544613,Fibro_Cocultured,0.3,1
53408748,0.491818,-1.160369,Adipo_Cocultured,1,0.3
53411272,-6.296986,2.128147,Adipo_Cocultured,1,0.3
53411277,0.971153,-3.919081,Fibro_Cocultured,0.3,1
53415018,2.260023,-1.874595,Adipo_Cocultured,1,0.3
53420034,-0.027395,2.007143,Adipo_Cocultured,1,0.3
53431534,4.536378,-3.291417,Fibro_Cocultured,0.3,1
53431651,4.85181,0.031429,Adipo_Cocultured,1,0.3
53448071,1.674735,-4.77759,Fibro_Cocultured,0.3,1
53454957,2.026251,-1.885833,Adipo_Cocultured,1,0.3
53460664,4.461943,-1.492681,Fibro_Cocultured,0.3,1
53461901,1.398461,-2.15705,Fibro_Cocultured,0.3,1
53462065,1.498839,1.935351,Adipo_Cocultured,1,0.3
53470264,-1.292636,2.205135,Adipo_Cocultured,1,0.3
53470456,-3.206003,4.469623,Adipo_Cocultured,1,0.3
53470795,-4.92406,4.6105,Adipo_Cocultured,1,0.3
53474606,2.224638,1.416768,Fibro_Cocultured,0.3,1
53475311,0.618163,-0.506299,Adipo_Cocultured,1,0.3
53475766,1.470974,-3.631541,Fibro_Cocultured,0.3,1
53481871,-6.735847,0.650427,Fibro_Cocultured,0.3,1
53491711,-0.312468,-2.902752,Adipo_Cocultured,1,0.3
53492505,0.511349,-3.185881,Fibro_Cocultured,0.3,1
53496537,-3.415336,7.003307,Adipo_Cocultured,1,0.3
53498710,3.831141,-0.264321,Adipo_Cocultured,1,0.3
53502062,-11.035668,-1.68326,Fibro_Cocultured,0.3,1
