Cell,umap_1,umap_2,CellType1,colour
17519518,4.631621,-3.191463,Macrophages,#f08592
17519996,1.620433,-1.163437,Macrophages,#f08592
17530033,-9.217703,-1.311919,NK Cells,#8a001b
17533542,2.575115,-2.418821,Macrophages,#f08592
17533758,2.683675,-4.778567,Macrophages,#f08592
17536751,0.999079,-1.392856,Monocytes,#9897df
17547015,1.576909,3.37269,Monocytes,#9897df
17549048,-8.244771,2.430701,T Cells,#f6d100
17557952,-2.564823,3.596426,Myeloid Progenitors,#004583
17561727,-10.458968,0.844911,NK Cells,#8a001b
17564795,-7.189644,-1.571646,T Cells,#f6d100
17568584,2.880299,-4.489581,Macrophages,#f08592
17568790,-1.795325,2.170701,Myeloid Progenitors,#004583
17571637,-6.191659,2.939407,T Cells,#f6d100
17585753,1.750659,3.688804,Monocytes,#9897df
17586953,-6.604871,1.588739,T Cells,#f6d100
17589371,1.326763,2.770361,Monocytes,#9897df
17596479,2.276492,0.927285,Monocytes,#9897df
17600266,5.078373,-1.816037,Macrophages,#f08592
17601362,2.541217,0.253535,Macrophages,#f08592
17608532,4.327237,-1.447835,Macrophages,#f08592
17628077,0.884597,3.176793,Monocytes,#9897df
17628304,0.752558,3.816758,Monocytes,#9897df
17636175,-6.860692,3.238478,T Cells,#f6d100
17636353,-0.463608,0.46891,Monocytes,#9897df
17639792,1.56911,-3.019536,Macrophages,#f08592
17641813,1.630254,0.971342,Monocytes,#9897df
17641931,2.878508,-3.391435,Macrophages,#f08592
17648294,-5.151017,4.480616,Myeloid Progenitors,#004583
17651330,-0.965614,1.537537,Monocytes,#9897df
17656488,1.747053,-0.913985,Macrophages,#f08592
17669394,1.161488,-3.459565,Macrophages,#f08592
17672563,0.080862,-0.662544,Monocytes,#9897df
17674126,2.249042,3.644729,Monocytes,#9897df
17688456,4.245873,0.339136,Macrophages,#f08592
17692841,4.857908,-0.615393,Macrophages,#f08592
17693947,1.194239,0.669866,Monocytes,#9897df
17698170,4.829981,-1.986718,Macrophages,#f08592
17712488,0.476273,1.687375,Monocytes,#9897df
17717461,0.44077,0.633549,Monocytes,#9897df
17718236,2.557574,3.415673,Monocytes,#9897df
17722295,4.419519,-1.751557,Macrophages,#f08592
17724375,-9.136144,-1.92467,NK Cells,#8a001b
17745248,-5.677972,-0.848873,T Cells,#f6d100
17749177,-10.281217,5.534378,Mast Cells,#afa200
17749434,2.280052,-3.818915,Macrophages,#f08592
17754596,0.805964,-3.992279,Macrophages,#f08592
17755421,1.199291,5.645008,Monocytes,#9897df
17763785,-7.406371,-0.792761,T Cells,#f6d100
17770618,-0.603257,0.135946,Monocytes,#9897df
17773947,2.187622,-4.453485,Macrophages,#f08592
17780951,2.116453,-3.742979,Macrophages,#f08592
17783459,5.530681,-2.855542,Macrophages,#f08592
17784046,3.59753,-1.001636,Macrophages,#f08592
17788455,-0.981651,2.727269,Myeloid Progenitors,#004583
17791303,3.035036,-2.278312,Macrophages,#f08592
17793528,2.604152,-2.658101,Macrophages,#f08592
17798353,-0.555716,1.813225,Monocytes,#9897df
17806442,-6.404239,0.607177,T Cells,#f6d100
17806862,4.598877,-2.53878,Macrophages,#f08592
17811965,2.650444,-1.950995,Monocytes,#9897df
17812414,2.007397,-1.460401,Macrophages,#f08592
17824208,-6.733478,-1.585531,T Cells,#f6d100
17831221,-0.287081,-3.528122,Macrophages,#f08592
17834458,1.396291,-0.502621,Monocytes,#9897df
17845362,-0.621499,-0.318995,Monocytes,#9897df
17851711,0.818167,2.071263,Monocytes,#9897df
17862005,4.365056,-3.310259,Macrophages,#f08592
17863285,1.833506,1.794468,Monocytes,#9897df
17864914,-8.368511,2.122253,T Cells,#f6d100
17871862,-0.504214,2.100133,Macrophages,#f08592
17885400,2.886163,-3.834197,Macrophages,#f08592
17887296,4.434228,-2.637767,Macrophages,#f08592
17892752,-11.279042,-1.410882,NK Cells,#8a001b
17899166,1.913731,3.704751,Monocytes,#9897df
17900050,3.85872,-1.004267,Macrophages,#f08592
17901436,-0.278454,1.333082,Monocytes,#9897df
17901990,-0.058609,2.141666,Monocytes,#9897df
17917791,1.04461,3.629931,Monocytes,#9897df
17925321,3.693134,-2.876322,Macrophages,#f08592
17936168,1.85613,-4.71968,Macrophages,#f08592
17942294,5.011735,-0.389498,Macrophages,#f08592
17945947,1.847723,2.727008,Monocytes,#9897df
17952798,-2.525239,7.598421,Myeloid Progenitors,#004583
17955725,1.55975,1.314683,Monocytes,#9897df
17962348,0.076989,-0.861736,Monocytes,#9897df
17963407,-7.275412,2.542485,T Cells,#f6d100
17980084,2.671083,-3.541317,Macrophages,#f08592
17980931,-10.827407,-1.358411,NK Cells,#8a001b
17986362,4.276667,-2.148963,Macrophages,#f08592
17991210,4.134492,-1.780309,Macrophages,#f08592
17998886,-0.066218,-0.445042,Monocytes,#9897df
18008655,3.411722,-2.911335,Macrophages,#f08592
18013132,1.649772,1.35026,Monocytes,#9897df
18018461,0.843733,1.766422,Monocytes,#9897df
18025225,5.392397,-1.514363,Macrophages,#f08592
18025275,-0.004928,5.37587,Monocytes,#9897df
18025455,0.807402,-3.156601,Macrophages,#f08592
18027596,1.967361,-4.363093,Macrophages,#f08592
18031657,3.14288,-3.502723,Macrophages,#f08592
18032355,2.465697,0.03494,Macrophages,#f08592
18038098,-0.014822,7.507619,Neutrophils,#c38200
18038151,3.147504,-0.004143,Macrophages,#f08592
18040684,1.289357,6.020809,Monocytes,#9897df
18044560,-0.314461,-3.293059,Macrophages,#f08592
18049460,3.080895,-2.346915,Macrophages,#f08592
18055065,-0.339553,0.650644,Monocytes,#9897df
18059976,2.260383,0.093105,Macrophages,#f08592
18062585,-9.853805,1.26061,NK Cells,#8a001b
18067607,3.629688,-1.535485,Macrophages,#f08592
18072812,-4.953657,4.071128,Myeloid Progenitors,#004583
18075704,1.658414,-3.964683,Macrophages,#f08592
18077847,-6.374504,0.112264,T Cells,#f6d100
18086221,-10.026866,1.160036,NK Cells,#8a001b
18095593,2.110242,-0.169441,Macrophages,#f08592
18096419,-9.537197,1.2016,NK Cells,#8a001b
18097656,4.029101,-1.878037,Macrophages,#f08592
18098217,2.898311,2.623015,Monocytes,#9897df
18104513,-9.905959,-1.64617,NK Cells,#8a001b
18109982,4.714522,-1.687168,Macrophages,#f08592
18110593,-0.691071,2.247989,Myeloid Progenitors,#004583
18111611,-10.687281,-1.782793,NK Cells,#8a001b
18111685,1.181759,-0.859969,Macrophages,#f08592
18122752,-5.242393,4.008393,Myeloid Progenitors,#004583
18130160,-0.668756,-0.135052,Monocytes,#9897df
18130348,2.222359,-3.212375,Macrophages,#f08592
18132950,-7.551521,0.023774,T Cells,#f6d100
18135271,1.945935,-2.705614,Macrophages,#f08592
18140150,5.901229,-1.758683,Macrophages,#f08592
18158449,5.258714,-0.547912,Macrophages,#f08592
18159565,-0.101884,-0.561253,Monocytes,#9897df
18163752,1.016968,1.99466,Monocytes,#9897df
18169854,-0.46225,-3.622133,Macrophages,#f08592
18174931,5.041914,-3.64018,Macrophages,#f08592
18178743,-9.553005,-1.322949,NK Cells,#8a001b
18183987,-6.428284,2.794491,T Cells,#f6d100
18186815,-5.439078,-6.577552,Dendritic Cells,#d3bcd4
18187528,2.974299,-1.662106,Macrophages,#f08592
18189554,-9.898485,-1.586036,NK Cells,#8a001b
18189712,1.025805,2.309853,Monocytes,#9897df
18197426,5.372122,-0.933792,Macrophages,#f08592
18201133,2.629802,-3.061463,Macrophages,#f08592
18202381,5.15988,-2.064658,Macrophages,#f08592
18203099,2.370748,-4.000427,Macrophages,#f08592
18203710,0.141594,-2.967765,Macrophages,#f08592
18207033,0.650724,1.310452,Monocytes,#9897df
18207608,2.784083,-2.085035,Macrophages,#f08592
18208028,-0.306538,0.457698,Monocytes,#9897df
18210210,-6.984657,-0.479253,T Cells,#f6d100
18221748,5.420311,-2.564801,Macrophages,#f08592
18224686,-5.356564,-0.900161,T Cells,#f6d100
18247199,0.455486,-4.475121,Macrophages,#f08592
18254717,1.335163,3.211775,Monocytes,#9897df
18254812,4.504916,-2.928761,Macrophages,#f08592
18276772,5.046113,-3.268247,Macrophages,#f08592
18278114,-3.186027,4.492153,Myeloid Progenitors,#004583
18279129,-10.559472,-1.50631,NK Cells,#8a001b
18287152,2.610343,-4.744323,Macrophages,#f08592
18288283,-3.190511,4.788529,Myeloid Progenitors,#004583
18289761,3.059779,-3.744872,Macrophages,#f08592
18292417,0.224274,2.936272,Monocytes,#9897df
18295041,1.196017,-3.047868,Macrophages,#f08592
18296141,-0.259048,-4.10273,Macrophages,#f08592
18297281,-6.372708,0.65629,T Cells,#f6d100
18302214,1.79333,4.569022,Monocytes,#9897df
18304338,4.25357,-0.331694,Macrophages,#f08592
18312752,-5.597831,-0.790072,T Cells,#f6d100
18313652,-3.410957,6.761334,Myeloid Progenitors,#004583
18316038,-10.412101,0.961576,NK Cells,#8a001b
18318502,0.269312,-1.462057,Monocytes,#9897df
18321406,5.584433,-0.981271,Macrophages,#f08592
18325461,2.407616,3.623113,Monocytes,#9897df
18330193,4.795959,-2.181708,Macrophages,#f08592
18330736,-8.516967,2.448759,T Cells,#f6d100
18332715,2.693949,-3.814458,Macrophages,#f08592
18343920,1.99874,-0.83902,Macrophages,#f08592
18345362,-10.134263,-1.468198,NK Cells,#8a001b
18351436,3.045959,-3.434236,Macrophages,#f08592
18353001,-8.185115,2.389619,T Cells,#f6d100
18356872,1.489165,-4.099353,Macrophages,#f08592
18358852,5.911785,-1.922732,Macrophages,#f08592
18361592,-6.825346,2.470812,T Cells,#f6d100
18362795,1.441816,-0.861197,Macrophages,#f08592
18368371,1.862955,-4.771719,Macrophages,#f08592
18379483,-9.965579,-1.913527,NK Cells,#8a001b
18382291,-0.269813,-4.027547,Macrophages,#f08592
18382357,2.289803,0.633128,Monocytes,#9897df
18383555,1.327833,2.419586,Monocytes,#9897df
18386410,-0.315539,-1.884574,Macrophages,#f08592
18386610,-8.717605,-1.866575,NK Cells,#8a001b
18389438,5.829575,-1.973111,Macrophages,#f08592
18389651,2.601092,-4.568243,Macrophages,#f08592
18392090,-3.705879,5.388061,Myeloid Progenitors,#004583
18394031,1.472442,-2.575927,Macrophages,#f08592
18395125,0.888716,3.522172,Monocytes,#9897df
18396380,-0.198278,7.021504,Monocytes,#9897df
18398172,-0.908464,1.027149,Monocytes,#9897df
18400045,1.410514,2.260883,Monocytes,#9897df
18403109,2.44465,2.690243,Monocytes,#9897df
18403701,0.758586,2.431596,Monocytes,#9897df
18408438,0.146592,-1.146211,Macrophages,#f08592
18408740,1.501528,-4.509252,Macrophages,#f08592
18416853,-8.145666,1.870122,T Cells,#f6d100
18416976,2.826436,0.689993,Macrophages,#f08592
18423195,-0.338554,0.35727,Monocytes,#9897df
18423444,5.006262,-1.359009,Macrophages,#f08592
18424303,4.51088,-2.151683,Macrophages,#f08592
18429242,0.405106,2.959625,Monocytes,#9897df
18430861,1.37888,4.629001,Monocytes,#9897df
18431698,-5.122239,3.936324,Myeloid Progenitors,#004583
18432721,2.014342,-2.963404,Macrophages,#f08592
18436489,1.670076,-0.430174,Macrophages,#f08592
18438189,0.54806,5.778722,Monocytes,#9897df
18438976,-6.175522,0.233025,T Cells,#f6d100
18454102,-3.542793,5.177704,Myeloid Progenitors,#004583
18458013,-10.135183,-1.699739,NK Cells,#8a001b
18462958,1.369139,4.340016,Monocytes,#9897df
18465730,0.765449,-2.950028,Macrophages,#f08592
18478897,2.881492,1.532049,Monocytes,#9897df
18492736,5.470382,-1.452278,Macrophages,#f08592
18521044,-0.869557,2.774117,Monocytes,#9897df
18526022,2.355486,1.922082,Monocytes,#9897df
18545184,4.792666,-3.068066,Macrophages,#f08592
18550049,-7.150638,-1.007102,T Cells,#f6d100
18550354,2.665706,2.269107,Monocytes,#9897df
18551541,5.038807,-0.755757,Macrophages,#f08592
18563631,3.893478,0.113084,Macrophages,#f08592
18564067,2.489476,-1.514488,Macrophages,#f08592
18567650,-1.511293,2.271087,Myeloid Progenitors,#004583
18577874,1.327229,-4.84054,Macrophages,#f08592
18581868,-6.759806,3.595822,T Cells,#f6d100
18582363,2.797436,-0.695916,Macrophages,#f08592
18583872,3.105129,-3.069365,Macrophages,#f08592
18585506,2.102086,-1.833517,Macrophages,#f08592
18586164,2.943617,1.710318,Macrophages,#f08592
18595987,1.419357,3.719864,Monocytes,#9897df
18597131,1.126701,-2.996782,Macrophages,#f08592
18597198,4.139493,-2.960028,Macrophages,#f08592
18597439,1.713954,3.857758,Monocytes,#9897df
18599331,-0.558449,1.485432,Monocytes,#9897df
18599564,0.005181,0.021725,Monocytes,#9897df
18607484,4.723322,-2.391918,Macrophages,#f08592
18612956,-9.149114,-2.073309,NK Cells,#8a001b
18614007,3.864708,-1.005367,Macrophages,#f08592
18618713,-7.531895,1.639425,T Cells,#f6d100
18625572,0.850536,-1.311294,Macrophages,#f08592
18628131,-4.307389,5.461312,Myeloid Progenitors,#004583
18630506,-7.192657,-1.347267,T Cells,#f6d100
18638012,3.043217,-2.174906,Macrophages,#f08592
18638833,5.611846,-1.79432,Macrophages,#f08592
18639825,2.427229,2.30813,Monocytes,#9897df
18645315,-6.099123,0.582379,T Cells,#f6d100
18647591,-8.512251,0.888978,T Cells,#f6d100
18648151,4.044715,-3.181443,Macrophages,#f08592
18648937,3.35445,1.108235,Monocytes,#9897df
18649095,0.744493,1.875769,Monocytes,#9897df
18653450,3.316439,-0.150271,Macrophages,#f08592
18655432,3.181177,-3.924986,Macrophages,#f08592
18655900,2.855254,-4.212125,Macrophages,#f08592
18656192,2.050809,-3.051279,Macrophages,#f08592
18662557,3.25992,0.371205,Monocytes,#9897df
18666634,2.798359,-4.826052,Macrophages,#f08592
18670457,2.687773,1.337264,Monocytes,#9897df
18673571,0.670607,5.411991,Monocytes,#9897df
18675027,2.656306,-0.282794,Macrophages,#f08592
18682564,4.882358,-0.287147,Macrophages,#f08592
18684635,-0.077793,-2.09534,Macrophages,#f08592
18691836,2.8301,-4.254642,Macrophages,#f08592
18695853,1.317366,3.803183,Monocytes,#9897df
18696424,1.11919,-2.682211,Macrophages,#f08592
18696665,0.387904,-1.873481,Macrophages,#f08592
18698271,2.040626,3.531134,Monocytes,#9897df
18699585,-10.764866,-1.018248,NK Cells,#8a001b
18700248,3.736865,0.676799,Macrophages,#f08592
18700698,1.730216,-4.4425,Macrophages,#f08592
18700755,2.464066,-3.876726,Macrophages,#f08592
18705334,-10.857319,-0.919094,NK Cells,#8a001b
18706025,-9.94292,-1.456083,NK Cells,#8a001b
18708548,-7.058634,-0.832217,T Cells,#f6d100
18711408,2.436011,0.852119,Macrophages,#f08592
18714037,2.222608,-4.848427,Macrophages,#f08592
18714081,1.481291,-4.750258,Macrophages,#f08592
18732116,4.585765,-1.683669,Macrophages,#f08592
18741788,0.185477,0.965888,Monocytes,#9897df
18745543,-7.124227,2.458334,T Cells,#f6d100
18752131,-6.632303,2.709764,T Cells,#f6d100
18755901,3.325236,-0.205473,Macrophages,#f08592
18761305,1.43723,-2.229754,Macrophages,#f08592
18762673,-0.406513,-0.007932,Monocytes,#9897df
18766284,0.879763,4.506811,Monocytes,#9897df
18767305,2.141829,2.599427,Monocytes,#9897df
18771074,3.427719,-4.384574,Macrophages,#f08592
18776599,0.815545,-0.790604,Macrophages,#f08592
18776617,-5.119269,-0.90146,T Cells,#f6d100
18776891,0.864667,-4.253061,Macrophages,#f08592
18777599,1.712135,4.568088,Monocytes,#9897df
18778399,-7.100404,-1.158629,T Cells,#f6d100
18793116,4.750455,-1.130198,Macrophages,#f08592
18793557,-7.361239,0.538411,T Cells,#f6d100
18801262,-7.561448,0.588621,T Cells,#f6d100
18802254,-4.519316,-1.076307,T Cells,#f6d100
18806332,1.697117,3.480083,Monocytes,#9897df
18811411,1.218484,-1.405968,Macrophages,#f08592
18812872,1.322757,4.940167,Monocytes,#9897df
18814848,2.509257,-2.126764,Macrophages,#f08592
18830499,-0.245953,-3.941612,Macrophages,#f08592
18832103,1.480133,5.272325,Monocytes,#9897df
18834950,2.864238,2.312401,Monocytes,#9897df
18839412,4.01487,-3.737868,Macrophages,#f08592
18845747,5.075843,-1.44879,Macrophages,#f08592
18847977,0.620732,-1.568453,Macrophages,#f08592
18849660,-7.318098,0.068459,T Cells,#f6d100
18854673,2.346018,-3.289197,Macrophages,#f08592
18861368,-5.665688,4.147527,Myeloid Progenitors,#004583
18862838,3.818597,-2.181006,Macrophages,#f08592
18865442,-4.770425,5.272268,Myeloid Progenitors,#004583
18872296,2.824035,-4.031136,Macrophages,#f08592
18883807,5.756833,-1.536185,Macrophages,#f08592
18884430,-7.088231,1.662437,T Cells,#f6d100
18897430,-8.489388,0.839597,T Cells,#f6d100
18897502,-0.520645,0.257782,Monocytes,#9897df
18898005,1.081794,-0.262208,Monocytes,#9897df
18899649,-1.041085,1.751788,Monocytes,#9897df
18901867,3.458324,-0.354418,Macrophages,#f08592
18902233,0.582155,-1.415698,Macrophages,#f08592
18912657,4.083344,-1.511563,Macrophages,#f08592
18915006,4.06548,-3.869114,Macrophages,#f08592
18917645,0.316997,-0.461268,Monocytes,#9897df
18918776,0.024601,5.048557,Monocytes,#9897df
18934007,-3.198284,4.763374,Myeloid Progenitors,#004583
18937007,-0.176363,2.686658,Monocytes,#9897df
18940505,-0.168945,4.480191,Monocytes,#9897df
18943468,5.478014,-2.652252,Macrophages,#f08592
18943863,-7.094695,-1.151543,T Cells,#f6d100
18948502,1.482597,4.227622,Monocytes,#9897df
18956672,-8.639022,0.969355,T Cells,#f6d100
18958133,-6.158023,0.162921,T Cells,#f6d100
18958840,-6.323686,1.733386,T Cells,#f6d100
18964657,1.881526,2.453825,Monocytes,#9897df
18969659,-1.273592,2.967108,Myeloid Progenitors,#004583
18971332,1.798644,3.841063,Monocytes,#9897df
18972985,0.660106,3.735299,Monocytes,#9897df
18981334,2.9887,-3.958704,Macrophages,#f08592
18981894,3.569834,-1.118447,Macrophages,#f08592
18987040,3.609944,0.430704,Macrophages,#f08592
18991685,3.973096,-4.175163,Macrophages,#f08592
18996622,-0.890065,0.87893,Monocytes,#9897df
18999323,-8.078573,2.23893,T Cells,#f6d100
19003469,5.84769,-2.410223,Macrophages,#f08592
19009298,-6.591481,3.174192,T Cells,#f6d100
19019487,0.97245,-4.039169,Macrophages,#f08592
19020205,1.912465,1.819864,Monocytes,#9897df
19033745,-4.386766,5.020426,Myeloid Progenitors,#004583
19034577,-3.809913,6.894241,Myeloid Progenitors,#004583
19037318,1.355608,4.714471,Monocytes,#9897df
19048389,-0.584254,4.335775,Monocytes,#9897df
19057366,0.116352,-1.738726,Macrophages,#f08592
19063895,-6.974711,-1.742263,T Cells,#f6d100
19067257,3.40274,-4.196032,Macrophages,#f08592
19069808,3.799086,-3.906073,Macrophages,#f08592
19080715,4.305265,-3.183803,Macrophages,#f08592
19091714,-0.379219,4.636984,Monocytes,#9897df
19094529,-6.029537,-6.878902,Dendritic Cells,#d3bcd4
19096572,0.503445,1.039716,Monocytes,#9897df
19097308,0.512492,-2.85357,Macrophages,#f08592
19104841,-7.080933,0.139341,T Cells,#f6d100
19108763,4.498213,-3.208618,Macrophages,#f08592
19108883,-0.16563,7.542731,Neutrophils,#c38200
19116513,1.339362,-0.558711,Macrophages,#f08592
19129861,4.247283,-4.618194,Macrophages,#f08592
19131919,2.651239,3.819625,Monocytes,#9897df
19138747,5.656595,-2.134201,Macrophages,#f08592
19141419,4.559715,-1.658129,Macrophages,#f08592
19153926,1.477348,-3.212599,Macrophages,#f08592
19155247,3.727423,-2.984295,Macrophages,#f08592
19158492,4.072909,-1.562157,Macrophages,#f08592
19159675,2.293868,0.665156,Macrophages,#f08592
19167483,3.608204,-2.645556,Macrophages,#f08592
19170328,3.239095,0.567665,Macrophages,#f08592
19173394,2.932426,-4.198078,Macrophages,#f08592
19173537,2.182566,0.359348,Macrophages,#f08592
19175059,-0.215612,-2.21587,Macrophages,#f08592
19180724,3.889954,-0.124056,Macrophages,#f08592
19184542,4.964284,-2.920253,Macrophages,#f08592
19190146,3.722981,-3.814003,Macrophages,#f08592
19193915,-3.534717,5.394434,Myeloid Progenitors,#004583
19202055,3.803597,-3.522938,Macrophages,#f08592
19204027,2.431836,-0.034961,Macrophages,#f08592
19208937,-3.270336,7.65387,Myeloid Progenitors,#004583
19209238,-6.923126,3.258787,T Cells,#f6d100
19216533,3.752403,-2.379086,Macrophages,#f08592
19218904,0.601285,0.579072,Monocytes,#9897df
19224306,0.513653,-0.90296,Macrophages,#f08592
19225186,5.255908,-1.20719,Macrophages,#f08592
19229822,1.599392,-3.954834,Macrophages,#f08592
19242392,-7.260679,-0.598471,T Cells,#f6d100
19245510,-7.609518,-0.441398,T Cells,#f6d100
19250324,-5.93358,-6.785798,Dendritic Cells,#d3bcd4
19254411,-3.015526,4.423672,Myeloid Progenitors,#004583
19256164,1.233967,-2.193698,Macrophages,#f08592
19260129,-5.766687,-6.848215,Dendritic Cells,#d3bcd4
19260857,1.217053,-1.056492,Monocytes,#9897df
19263884,4.494757,-3.392291,Macrophages,#f08592
19264126,5.37199,-1.792732,Macrophages,#f08592
19266980,1.369738,-0.101087,Macrophages,#f08592
19269482,-0.983564,3.276576,Myeloid Progenitors,#004583
19275616,4.957237,-0.15739,Macrophages,#f08592
19279462,4.122565,-0.996192,Macrophages,#f08592
19280988,0.226917,7.460015,Neutrophils,#c38200
19283382,-2.909474,4.618023,Myeloid Progenitors,#004583
19286426,5.907392,-2.173891,Macrophages,#f08592
19290015,3.516599,-1.227747,Monocytes,#9897df
19293500,2.132381,1.762921,Monocytes,#9897df
19297530,1.03396,4.525603,Monocytes,#9897df
19298018,2.617811,-3.92738,Macrophages,#f08592
19299994,1.742117,3.896854,Monocytes,#9897df
19301371,-1.839947,2.334003,Myeloid Progenitors,#004583
19304357,0.201,-4.157616,Macrophages,#f08592
19307628,0.591574,-2.255308,Macrophages,#f08592
19312901,-10.303999,5.573174,Mast Cells,#afa200
19313960,1.4331,-1.980476,Macrophages,#f08592
19314613,0.596588,-2.642407,Macrophages,#f08592
19314962,1.882234,2.071137,Monocytes,#9897df
19316362,1.169569,1.343927,Macrophages,#f08592
